country,state,year,quarter,entity_type,district&pin,registered_users
india,chhattisgarh,2020,Q1,district,raipur,559412
india,chhattisgarh,2020,Q1,district,durg,353311
india,chhattisgarh,2020,Q1,district,bilaspur,284320
india,chhattisgarh,2020,Q1,district,raigarh,208338
india,chhattisgarh,2020,Q1,district,janjgir champa,199431
india,chhattisgarh,2020,Q1,district,korba,163500
india,chhattisgarh,2020,Q1,district,rajnandgaon,126699
india,chhattisgarh,2020,Q1,district,baloda bazar,115907
india,chhattisgarh,2020,Q1,district,surguja,98711
india,chhattisgarh,2020,Q1,district,mahasamund,89942
india,chhattisgarh,2020,Q1,pincode,492001,140048
india,chhattisgarh,2020,Q1,pincode,495001,110715
india,chhattisgarh,2020,Q1,pincode,497001,74566
india,chhattisgarh,2020,Q1,pincode,491001,65631
india,chhattisgarh,2020,Q1,pincode,491441,55399
india,chhattisgarh,2020,Q1,pincode,496005,54386
india,chhattisgarh,2020,Q1,pincode,490023,52266
india,chhattisgarh,2020,Q1,pincode,492009,51146
india,chhattisgarh,2020,Q1,pincode,490006,45425
india,chhattisgarh,2020,Q1,pincode,495450,42930
india,chhattisgarh,2020,Q2,district,raipur,616931
india,chhattisgarh,2020,Q2,district,durg,387874
india,chhattisgarh,2020,Q2,district,bilaspur,316669
india,chhattisgarh,2020,Q2,district,raigarh,233080
india,chhattisgarh,2020,Q2,district,janjgir champa,227716
india,chhattisgarh,2020,Q2,district,korba,184399
india,chhattisgarh,2020,Q2,district,rajnandgaon,146098
india,chhattisgarh,2020,Q2,district,baloda bazar,134301
india,chhattisgarh,2020,Q2,district,surguja,110765
india,chhattisgarh,2020,Q2,district,mahasamund,103117
india,chhattisgarh,2020,Q2,pincode,492001,151787
india,chhattisgarh,2020,Q2,pincode,495001,120117
india,chhattisgarh,2020,Q2,pincode,497001,83017
india,chhattisgarh,2020,Q2,pincode,491001,72228
india,chhattisgarh,2020,Q2,pincode,491441,62172
india,chhattisgarh,2020,Q2,pincode,496005,59452
india,chhattisgarh,2020,Q2,pincode,490023,56411
india,chhattisgarh,2020,Q2,pincode,492009,55679
india,chhattisgarh,2020,Q2,pincode,490006,48734
india,chhattisgarh,2020,Q2,pincode,495450,47509
india,chhattisgarh,2020,Q3,district,raipur,679027
india,chhattisgarh,2020,Q3,district,durg,426052
india,chhattisgarh,2020,Q3,district,bilaspur,349586
india,chhattisgarh,2020,Q3,district,raigarh,259581
india,chhattisgarh,2020,Q3,district,janjgir champa,254275
india,chhattisgarh,2020,Q3,district,korba,204448
india,chhattisgarh,2020,Q3,district,rajnandgaon,166416
india,chhattisgarh,2020,Q3,district,baloda bazar,150975
india,chhattisgarh,2020,Q3,district,surguja,124081
india,chhattisgarh,2020,Q3,district,mahasamund,116370
india,chhattisgarh,2020,Q3,pincode,492001,164803
india,chhattisgarh,2020,Q3,pincode,495001,131279
india,chhattisgarh,2020,Q3,pincode,497001,92438
india,chhattisgarh,2020,Q3,pincode,491001,79505
india,chhattisgarh,2020,Q3,pincode,491441,69637
india,chhattisgarh,2020,Q3,pincode,496005,65408
india,chhattisgarh,2020,Q3,pincode,490023,61657
india,chhattisgarh,2020,Q3,pincode,492009,60889
india,chhattisgarh,2020,Q3,pincode,490006,52709
india,chhattisgarh,2020,Q3,pincode,495450,52395
india,chhattisgarh,2020,Q4,district,raipur,743167
india,chhattisgarh,2020,Q4,district,durg,464870
india,chhattisgarh,2020,Q4,district,bilaspur,384115
india,chhattisgarh,2020,Q4,district,raigarh,285081
india,chhattisgarh,2020,Q4,district,janjgir champa,280474
india,chhattisgarh,2020,Q4,district,korba,225683
india,chhattisgarh,2020,Q4,district,rajnandgaon,185815
india,chhattisgarh,2020,Q4,district,baloda bazar,166144
india,chhattisgarh,2020,Q4,district,surguja,137221
india,chhattisgarh,2020,Q4,district,mahasamund,129536
india,chhattisgarh,2020,Q4,pincode,492001,178877
india,chhattisgarh,2020,Q4,pincode,495001,143559
india,chhattisgarh,2020,Q4,pincode,497001,101713
india,chhattisgarh,2020,Q4,pincode,491001,87076
india,chhattisgarh,2020,Q4,pincode,491441,77139
india,chhattisgarh,2020,Q4,pincode,496005,71047
india,chhattisgarh,2020,Q4,pincode,490023,67026
india,chhattisgarh,2020,Q4,pincode,492009,66591
india,chhattisgarh,2020,Q4,pincode,495450,57457
india,chhattisgarh,2020,Q4,pincode,490006,57129
india,chhattisgarh,2021,Q1,district,raipur,800224
india,chhattisgarh,2021,Q1,district,durg,498453
india,chhattisgarh,2021,Q1,district,bilaspur,413692
india,chhattisgarh,2021,Q1,district,raigarh,306712
india,chhattisgarh,2021,Q1,district,janjgir champa,301931
india,chhattisgarh,2021,Q1,district,korba,243030
india,chhattisgarh,2021,Q1,district,rajnandgaon,200572
india,chhattisgarh,2021,Q1,district,baloda bazar,178486
india,chhattisgarh,2021,Q1,district,surguja,147969
india,chhattisgarh,2021,Q1,district,mahasamund,139572
india,chhattisgarh,2021,Q1,pincode,492001,192280
india,chhattisgarh,2021,Q1,pincode,495001,154709
india,chhattisgarh,2021,Q1,pincode,497001,109875
india,chhattisgarh,2021,Q1,pincode,491001,93667
india,chhattisgarh,2021,Q1,pincode,491441,83189
india,chhattisgarh,2021,Q1,pincode,496005,76306
india,chhattisgarh,2021,Q1,pincode,490023,71859
india,chhattisgarh,2021,Q1,pincode,492009,71684
india,chhattisgarh,2021,Q1,pincode,495450,61932
india,chhattisgarh,2021,Q1,pincode,494001,61107
india,chhattisgarh,2021,Q2,district,raipur,855848
india,chhattisgarh,2021,Q2,district,durg,531550
india,chhattisgarh,2021,Q2,district,bilaspur,442330
india,chhattisgarh,2021,Q2,district,raigarh,328664
india,chhattisgarh,2021,Q2,district,janjgir champa,322297
india,chhattisgarh,2021,Q2,district,korba,260168
india,chhattisgarh,2021,Q2,district,rajnandgaon,215143
india,chhattisgarh,2021,Q2,district,baloda bazar,191114
india,chhattisgarh,2021,Q2,district,surguja,158949
india,chhattisgarh,2021,Q2,district,mahasamund,149983
india,chhattisgarh,2021,Q2,pincode,492001,205399
india,chhattisgarh,2021,Q2,pincode,495001,165049
india,chhattisgarh,2021,Q2,pincode,497001,117695
india,chhattisgarh,2021,Q2,pincode,491001,99908
india,chhattisgarh,2021,Q2,pincode,491441,88935
india,chhattisgarh,2021,Q2,pincode,496005,81517
india,chhattisgarh,2021,Q2,pincode,492009,76560
india,chhattisgarh,2021,Q2,pincode,490023,76521
india,chhattisgarh,2021,Q2,pincode,495450,66184
india,chhattisgarh,2021,Q2,pincode,494001,65456
india,chhattisgarh,2021,Q3,district,raipur,917950
india,chhattisgarh,2021,Q3,district,durg,568361
india,chhattisgarh,2021,Q3,district,bilaspur,474660
india,chhattisgarh,2021,Q3,district,raigarh,354087
india,chhattisgarh,2021,Q3,district,janjgir champa,346366
india,chhattisgarh,2021,Q3,district,korba,279897
india,chhattisgarh,2021,Q3,district,rajnandgaon,232140
india,chhattisgarh,2021,Q3,district,baloda bazar,205941
india,chhattisgarh,2021,Q3,district,surguja,171276
india,chhattisgarh,2021,Q3,district,mahasamund,161893
india,chhattisgarh,2021,Q3,pincode,492001,219691
india,chhattisgarh,2021,Q3,pincode,495001,176348
india,chhattisgarh,2021,Q3,pincode,497001,126575
india,chhattisgarh,2021,Q3,pincode,491001,106903
india,chhattisgarh,2021,Q3,pincode,491441,95381
india,chhattisgarh,2021,Q3,pincode,496005,87358
india,chhattisgarh,2021,Q3,pincode,492009,81992
india,chhattisgarh,2021,Q3,pincode,490023,81694
india,chhattisgarh,2021,Q3,pincode,495450,70959
india,chhattisgarh,2021,Q3,pincode,494001,70221
india,chhattisgarh,2021,Q4,district,raipur,979741
india,chhattisgarh,2021,Q4,district,durg,604621
india,chhattisgarh,2021,Q4,district,bilaspur,506449
india,chhattisgarh,2021,Q4,district,raigarh,378507
india,chhattisgarh,2021,Q4,district,janjgir champa,368980
india,chhattisgarh,2021,Q4,district,korba,299191
india,chhattisgarh,2021,Q4,district,rajnandgaon,248230
india,chhattisgarh,2021,Q4,district,baloda bazar,220188
india,chhattisgarh,2021,Q4,district,surguja,183559
india,chhattisgarh,2021,Q4,district,mahasamund,173519
india,chhattisgarh,2021,Q4,pincode,492001,234198
india,chhattisgarh,2021,Q4,pincode,495001,187901
india,chhattisgarh,2021,Q4,pincode,497001,135215
india,chhattisgarh,2021,Q4,pincode,491001,113772
india,chhattisgarh,2021,Q4,pincode,491441,101670
india,chhattisgarh,2021,Q4,pincode,496005,93194
india,chhattisgarh,2021,Q4,pincode,492009,87424
india,chhattisgarh,2021,Q4,pincode,490023,86886
india,chhattisgarh,2021,Q4,pincode,495450,75706
india,chhattisgarh,2021,Q4,pincode,494001,74989
india,chhattisgarh,2022,Q1,district,raipur,1038105
india,chhattisgarh,2022,Q1,district,durg,639688
india,chhattisgarh,2022,Q1,district,bilaspur,537617
india,chhattisgarh,2022,Q1,district,raigarh,403164
india,chhattisgarh,2022,Q1,district,janjgir champa,392285
india,chhattisgarh,2022,Q1,district,korba,317604
india,chhattisgarh,2022,Q1,district,rajnandgaon,264326
india,chhattisgarh,2022,Q1,district,baloda bazar,234464
india,chhattisgarh,2022,Q1,district,surguja,195440
india,chhattisgarh,2022,Q1,district,mahasamund,185227
india,chhattisgarh,2022,Q1,pincode,492001,247599
india,chhattisgarh,2022,Q1,pincode,495001,198702
india,chhattisgarh,2022,Q1,pincode,497001,143644
india,chhattisgarh,2022,Q1,pincode,491001,120368
india,chhattisgarh,2022,Q1,pincode,491441,107760
india,chhattisgarh,2022,Q1,pincode,496005,98838
india,chhattisgarh,2022,Q1,pincode,492009,92386
india,chhattisgarh,2022,Q1,pincode,490023,91792
india,chhattisgarh,2022,Q1,pincode,495450,80200
india,chhattisgarh,2022,Q1,pincode,494001,79440
india,chhattisgarh,2022,Q2,district,raipur,1093318
india,chhattisgarh,2022,Q2,district,durg,672947
india,chhattisgarh,2022,Q2,district,bilaspur,566475
india,chhattisgarh,2022,Q2,district,raigarh,425526
india,chhattisgarh,2022,Q2,district,janjgir champa,414133
india,chhattisgarh,2022,Q2,district,korba,334672
india,chhattisgarh,2022,Q2,district,rajnandgaon,278724
india,chhattisgarh,2022,Q2,district,baloda bazar,247634
india,chhattisgarh,2022,Q2,district,surguja,206354
india,chhattisgarh,2022,Q2,district,mahasamund,195406
india,chhattisgarh,2022,Q2,pincode,492001,260351
india,chhattisgarh,2022,Q2,pincode,495001,209069
india,chhattisgarh,2022,Q2,pincode,497001,151503
india,chhattisgarh,2022,Q2,pincode,491001,126583
india,chhattisgarh,2022,Q2,pincode,491441,113505
india,chhattisgarh,2022,Q2,pincode,496005,104122
india,chhattisgarh,2022,Q2,pincode,492009,97149
india,chhattisgarh,2022,Q2,pincode,490023,96605
india,chhattisgarh,2022,Q2,pincode,495450,84459
india,chhattisgarh,2022,Q2,pincode,494001,83653
india,chhattisgarh,2022,Q3,district,raipur,1150501
india,chhattisgarh,2022,Q3,district,durg,707241
india,chhattisgarh,2022,Q3,district,bilaspur,596003
india,chhattisgarh,2022,Q3,district,raigarh,448366
india,chhattisgarh,2022,Q3,district,janjgir champa,436349
india,chhattisgarh,2022,Q3,district,korba,352198
india,chhattisgarh,2022,Q3,district,rajnandgaon,292804
india,chhattisgarh,2022,Q3,district,baloda bazar,260632
india,chhattisgarh,2022,Q3,district,surguja,217313
india,chhattisgarh,2022,Q3,district,mahasamund,205270
india,chhattisgarh,2022,Q3,pincode,492001,273586
india,chhattisgarh,2022,Q3,pincode,495001,219881
india,chhattisgarh,2022,Q3,pincode,497001,159641
india,chhattisgarh,2022,Q3,pincode,491001,133077
india,chhattisgarh,2022,Q3,pincode,491441,119363
india,chhattisgarh,2022,Q3,pincode,496005,109817
india,chhattisgarh,2022,Q3,pincode,492009,102118
india,chhattisgarh,2022,Q3,pincode,490023,101541
india,chhattisgarh,2022,Q3,pincode,495450,88925
india,chhattisgarh,2022,Q3,pincode,494001,88104
india,chhattisgarh,2022,Q4,district,raipur,1205632
india,chhattisgarh,2022,Q4,district,durg,740173
india,chhattisgarh,2022,Q4,district,bilaspur,622644
india,chhattisgarh,2022,Q4,district,raigarh,468010
india,chhattisgarh,2022,Q4,district,janjgir champa,455430
india,chhattisgarh,2022,Q4,district,korba,368179
india,chhattisgarh,2022,Q4,district,rajnandgaon,304353
india,chhattisgarh,2022,Q4,district,baloda bazar,271259
india,chhattisgarh,2022,Q4,district,surguja,226706
india,chhattisgarh,2022,Q4,district,mahasamund,213189
india,chhattisgarh,2022,Q4,pincode,492001,286884
india,chhattisgarh,2022,Q4,pincode,495001,230659
india,chhattisgarh,2022,Q4,pincode,497001,167148
india,chhattisgarh,2022,Q4,pincode,491001,139295
india,chhattisgarh,2022,Q4,pincode,491441,124619
india,chhattisgarh,2022,Q4,pincode,496005,115217
india,chhattisgarh,2022,Q4,pincode,492009,107033
india,chhattisgarh,2022,Q4,pincode,490023,106532
india,chhattisgarh,2022,Q4,pincode,495450,93326
india,chhattisgarh,2022,Q4,pincode,494001,92244
india,dadra-&-nagar-haveli-&-daman-&-diu,2018,Q1,district,dadra and nagar haveli,32028
india,dadra-&-nagar-haveli-&-daman-&-diu,2018,Q1,district,daman,18677
india,dadra-&-nagar-haveli-&-daman-&-diu,2018,Q1,district,diu,2553
india,dadra-&-nagar-haveli-&-daman-&-diu,2018,Q1,pincode,396230,26888
india,dadra-&-nagar-haveli-&-daman-&-diu,2018,Q1,pincode,396210,12153
india,dadra-&-nagar-haveli-&-daman-&-diu,2018,Q1,pincode,396215,6390
india,dadra-&-nagar-haveli-&-daman-&-diu,2018,Q1,pincode,396235,5140
india,dadra-&-nagar-haveli-&-daman-&-diu,2018,Q1,pincode,362520,1330
india,dadra-&-nagar-haveli-&-daman-&-diu,2018,Q1,pincode,362571,767
india,dadra-&-nagar-haveli-&-daman-&-diu,2018,Q1,pincode,362540,365
india,dadra-&-nagar-haveli-&-daman-&-diu,2018,Q1,pincode,396220,134
india,dadra-&-nagar-haveli-&-daman-&-diu,2018,Q1,pincode,362570,91
india,dadra-&-nagar-haveli-&-daman-&-diu,2018,Q2,district,dadra and nagar haveli,43085
india,dadra-&-nagar-haveli-&-daman-&-diu,2018,Q2,district,daman,25144
india,dadra-&-nagar-haveli-&-daman-&-diu,2018,Q2,district,diu,3229
india,dadra-&-nagar-haveli-&-daman-&-diu,2018,Q2,pincode,396230,36053
india,dadra-&-nagar-haveli-&-daman-&-diu,2018,Q2,pincode,396210,16275
india,dadra-&-nagar-haveli-&-daman-&-diu,2018,Q2,pincode,396215,8687
india,dadra-&-nagar-haveli-&-daman-&-diu,2018,Q2,pincode,396235,7032
india,dadra-&-nagar-haveli-&-daman-&-diu,2018,Q2,pincode,362520,1728
india,dadra-&-nagar-haveli-&-daman-&-diu,2018,Q2,pincode,362571,930
india,dadra-&-nagar-haveli-&-daman-&-diu,2018,Q2,pincode,362540,463
india,dadra-&-nagar-haveli-&-daman-&-diu,2018,Q2,pincode,396220,182
india,dadra-&-nagar-haveli-&-daman-&-diu,2018,Q2,pincode,362570,108
india,dadra-&-nagar-haveli-&-daman-&-diu,2018,Q3,district,dadra and nagar haveli,55626
india,dadra-&-nagar-haveli-&-daman-&-diu,2018,Q3,district,daman,32651
india,dadra-&-nagar-haveli-&-daman-&-diu,2018,Q3,district,diu,3830
india,dadra-&-nagar-haveli-&-daman-&-diu,2018,Q3,pincode,396230,46381
india,dadra-&-nagar-haveli-&-daman-&-diu,2018,Q3,pincode,396210,20999
india,dadra-&-nagar-haveli-&-daman-&-diu,2018,Q3,pincode,396215,11408
india,dadra-&-nagar-haveli-&-daman-&-diu,2018,Q3,pincode,396235,9245
india,dadra-&-nagar-haveli-&-daman-&-diu,2018,Q3,pincode,362520,2056
india,dadra-&-nagar-haveli-&-daman-&-diu,2018,Q3,pincode,362571,1076
india,dadra-&-nagar-haveli-&-daman-&-diu,2018,Q3,pincode,362540,573
india,dadra-&-nagar-haveli-&-daman-&-diu,2018,Q3,pincode,396220,244
india,dadra-&-nagar-haveli-&-daman-&-diu,2018,Q3,pincode,362570,125
india,dadra-&-nagar-haveli-&-daman-&-diu,2018,Q4,district,dadra and nagar haveli,69833
india,dadra-&-nagar-haveli-&-daman-&-diu,2018,Q4,district,daman,42069
india,dadra-&-nagar-haveli-&-daman-&-diu,2018,Q4,district,diu,4609
india,dadra-&-nagar-haveli-&-daman-&-diu,2018,Q4,pincode,396230,58055
india,dadra-&-nagar-haveli-&-daman-&-diu,2018,Q4,pincode,396210,27039
india,dadra-&-nagar-haveli-&-daman-&-diu,2018,Q4,pincode,396215,14722
india,dadra-&-nagar-haveli-&-daman-&-diu,2018,Q4,pincode,396235,11778
india,dadra-&-nagar-haveli-&-daman-&-diu,2018,Q4,pincode,362520,2456
india,dadra-&-nagar-haveli-&-daman-&-diu,2018,Q4,pincode,362571,1336
india,dadra-&-nagar-haveli-&-daman-&-diu,2018,Q4,pincode,362540,686
india,dadra-&-nagar-haveli-&-daman-&-diu,2018,Q4,pincode,396220,308
india,dadra-&-nagar-haveli-&-daman-&-diu,2018,Q4,pincode,362570,131
india,dadra-&-nagar-haveli-&-daman-&-diu,2019,Q1,district,dadra and nagar haveli,83987
india,dadra-&-nagar-haveli-&-daman-&-diu,2019,Q1,district,daman,51093
india,dadra-&-nagar-haveli-&-daman-&-diu,2019,Q1,district,diu,5452
india,dadra-&-nagar-haveli-&-daman-&-diu,2019,Q1,pincode,396230,69568
india,dadra-&-nagar-haveli-&-daman-&-diu,2019,Q1,pincode,396210,32703
india,dadra-&-nagar-haveli-&-daman-&-diu,2019,Q1,pincode,396215,18018
india,dadra-&-nagar-haveli-&-daman-&-diu,2019,Q1,pincode,396235,14419
india,dadra-&-nagar-haveli-&-daman-&-diu,2019,Q1,pincode,362520,2879
india,dadra-&-nagar-haveli-&-daman-&-diu,2019,Q1,pincode,362571,1582
india,dadra-&-nagar-haveli-&-daman-&-diu,2019,Q1,pincode,362540,842
india,dadra-&-nagar-haveli-&-daman-&-diu,2019,Q1,pincode,396220,372
india,dadra-&-nagar-haveli-&-daman-&-diu,2019,Q1,pincode,362570,149
india,dadra-&-nagar-haveli-&-daman-&-diu,2019,Q2,district,dadra and nagar haveli,94382
india,dadra-&-nagar-haveli-&-daman-&-diu,2019,Q2,district,daman,58005
india,dadra-&-nagar-haveli-&-daman-&-diu,2019,Q2,district,diu,6193
india,dadra-&-nagar-haveli-&-daman-&-diu,2019,Q2,pincode,396230,78132
india,dadra-&-nagar-haveli-&-daman-&-diu,2019,Q2,pincode,396210,37160
india,dadra-&-nagar-haveli-&-daman-&-diu,2019,Q2,pincode,396215,20428
india,dadra-&-nagar-haveli-&-daman-&-diu,2019,Q2,pincode,396235,16250
india,dadra-&-nagar-haveli-&-daman-&-diu,2019,Q2,pincode,362520,3291
india,dadra-&-nagar-haveli-&-daman-&-diu,2019,Q2,pincode,362571,1785
india,dadra-&-nagar-haveli-&-daman-&-diu,2019,Q2,pincode,362540,947
india,dadra-&-nagar-haveli-&-daman-&-diu,2019,Q2,pincode,396220,417
india,dadra-&-nagar-haveli-&-daman-&-diu,2019,Q2,pincode,362570,170
india,dadra-&-nagar-haveli-&-daman-&-diu,2019,Q3,district,dadra and nagar haveli,105329
india,dadra-&-nagar-haveli-&-daman-&-diu,2019,Q3,district,daman,64854
india,dadra-&-nagar-haveli-&-daman-&-diu,2019,Q3,district,diu,6746
india,dadra-&-nagar-haveli-&-daman-&-diu,2019,Q3,pincode,396230,87039
india,dadra-&-nagar-haveli-&-daman-&-diu,2019,Q3,pincode,396210,41395
india,dadra-&-nagar-haveli-&-daman-&-diu,2019,Q3,pincode,396215,22996
india,dadra-&-nagar-haveli-&-daman-&-diu,2019,Q3,pincode,396235,18290
india,dadra-&-nagar-haveli-&-daman-&-diu,2019,Q3,pincode,362520,3618
india,dadra-&-nagar-haveli-&-daman-&-diu,2019,Q3,pincode,362571,1908
india,dadra-&-nagar-haveli-&-daman-&-diu,2019,Q3,pincode,362540,1044
india,dadra-&-nagar-haveli-&-daman-&-diu,2019,Q3,pincode,396220,463
india,dadra-&-nagar-haveli-&-daman-&-diu,2019,Q3,pincode,362570,176
india,dadra-&-nagar-haveli-&-daman-&-diu,2019,Q4,district,dadra and nagar haveli,117805
india,dadra-&-nagar-haveli-&-daman-&-diu,2019,Q4,district,daman,72470
